,movie_id,title,tags
1493,13460,Doomsday,"a lethal viru spread throughout the british isles,infect million and kill hundr of thousands. to contain the threat, act author brutal quarantin the countri as it succumb to fear and chaos. the quarantin is successful. three decad later, the reaper viru violent resurfac in a major city. an elit group of specialist is urgent dispatch into the still-quarantin countri to retriev a cure by ani mean necessary. shut off from the rest of the world, the unit must battl through a landscap that ha becom a wake nightmare. action thriller scienc fiction dystopia quarantin futurist sword fight lethal viru rhona mitra bob hoskin malcolm mcdowel neil marshal"
1494,8055,The Reader,"the stori of michael berg, a german lawyer who, as a teenag in the late 1950s, had an affair with an older woman, hanna, who then disappear onli to resurfac year later as one of the defend in a war crime trial stem from her action as a concentr camp guard late in the war. he alon realiz that hanna is illiter and may be conceal that fact at the expens of her freedom. drama romanc germani war crime trial femal prison teenag law student teenag sexual older woman younger man relationship teenag sex affair kate winslet ralph fienn david kross stephen daldri"
1495,50647,Wanderlust,"rattl by sudden unemployment, a manhattan coupl survey altern live options, ultim decid to experi with live on a rural commun where free love rules. comedi hippi commun nudism nude protest aftercreditssting duringcreditssting paul rudd jennif aniston justin theroux david wain"
1496,10719,Elf,"when young buddi fall into santa' gift sack on christma eve, he' transport back to the north pole and rais as a toy-mak elf by santa' helpers. but as he grow into adulthood, he can't shake the nag feel that he doesn't belong. buddi vow to visit manhattan and find hi real dad, a workahol publisher. comedi famili fantasi holiday elv santa clau look for birth parent romanc north pole christma will ferrel jame caan zooey deschanel jon favreau"
1497,9294,Phenomenon,"an ordinari man see a bright light descend from the sky, and discov he now ha super-intellig and telekinesis. drama fantasi romanc scienc fiction brain tumor telekinesi geniu termin ill doctor psionic power john travolta kyra sedgwick forest whitak jon turteltaub"
1498,11888,Snow Dogs,"when a miami dentist inherit a team of sled dogs, he' got to learn the trade or lose hi pack to a crusti mountain man. adventur comedi famili adopt log cabin alaska sled dog jim belushi cuba good jr. jame coburn brian levant"
1499,9647,Scrooged,"in thi modern take on charl dickens' ""a christma carol,"" frank cross (bill murray) is a wildli success televis execut whose cold ambit and curmudgeonli natur ha driven away the love of hi life, clair phillip (karen allen). but after fire a staff member, eliot loudermilk (bobcat goldthwait), on christma eve, frank is visit by a seri of ghost who give him a chanc to re-evalu hi action and right the wrong of hi past. fantasi comedi drama holiday tv rate comedi scroog christma carol ghost duringcreditssting christma bill murray karen allen john forsyth richard donner"
1500,9353,Nacho Libre,"nacho libr is loos base on the stori of fray tormenta (""friar storm""), aka rev. sergio gutierrez benitez, a real-lif mexican cathol priest who had a 23-year career as a mask luchador. he compet in order to support the orphanag he directed. the produc are jack black, david klawans, julia pistor, and mike white. comedi famili nun sport orphanag ordensbrud ringer money jack black ana de la reguera héctor jiménez jare hess"
1501,55721,Bridesmaids,"annie’ life is a mess. but when she find out her lifetim best friend is engaged, she simpli must serv as lillian’ maid of honor. though lovelorn and broke, anni bluff her way through the expens and bizarr rituals. with one chanc to get it perfect, she’ll show lillian and her bridesmaid just how far you’ll go for someon you love. comedi romanc competit jealousi fight materi bridesmaid femal friendship fear of commit wealth mother daughter relationship wed parti sexual humor best friend maid of honor drunk wed dress group of friend casual sex vaniti girl fight miss woman out of control kristen wiig rose byrn maya rudolph paul feig"
1502,109414,This Is the End,"while attend a parti at jame franco' house, seth rogen, jay baruchel and mani other celebr are face with the apocalypse. action comedi rape monster panic friendship celebr satir parti possess dark comedi end of the world apocalyps drug demon self-referenti actor jame franco jonah hill seth rogen seth rogen"
1503,10307,Stigmata,"a young woman with no strong religi beliefs, franki paig begin have strang and violent experiences, show sign of the wound that jesu receiv when crucified. when the vatican get word of frankie' situation, a high-rank cardin request that the rev. andrew kiernan investig her case. soon kiernan realiz that veri sinist forc are at work, and tri to rescu franki from the entiti that is plagu her. horror vatican miracl christian faith clergyman atheist patricia arquett gabriel byrn jonathan pryce rupert wainwright"
1504,11978,Men of Honor,"against formid odd -- and an old-school dive instructor embitt by the u.s. navy' new, less prejudici polici -- carl brashear set hi sight on becom the navy' first african-american master diver in thi uplift true story. their relationship start out on the rocks, but fate ultim conspir to bring the men togeth into a set of mutual respect, triumph and honor. drama dive u.s. navi robert de niro cuba good jr. charliz theron georg tillman, jr."
1505,22907,Takers,"a season team of bank robbers, includ gordon jen (idri elba), john rahway (paul walker), a.j. (hayden christensen), and brother jake (michael ealy) and jess attica (chri brown) success complet their latest heist and lead a life of luxuri while plan their next job. when ghost (tip t.i. harris), a former member of their team, is releas from prison he convinc the group to strike an armor car carri $20 million. as the ""takers"" care plot out their strategi and draw nearer to exact the grand heist, a reckless polic offic (matt dillon) inch closer to apprehend the criminals. action crime drama thriller heist chri brown hayden christensen matt dillon john luessenhop"
1506,87567,The Big Wedding,"to the amus of their adult children and friends, long divorc coupl don and elli griffin are onc again forc to play the happi coupl for the sake of their adopt son' wed after hi ultra conserv biolog mother unexpectedli decid to fli halfway across the world to attend. with all of the wed guest look on, the griffin are hilari forc to confront their past, present and futur - and hope avoid kill each other in the process. comedi adopt marriag divorc birth mother robert de niro dian keaton katherin heigl justin zackham"
1507,38322,"Big Mommas: Like Father, Like Son","fbi agent malcolm turner and hi 17-year-old son, trent, go undercov at an all-girl perform art school after trent wit a murder. pose as big momma and charmaine, they must find the murder befor he find them. crime comedi action undercov fbi sequel comedi disguis fbi agent imperson duringcreditssting martin lawrenc brandon t. jackson portia doubleday john whitesel"
1508,45612,Source Code,"decor soldier captain colter steven wake up in the bodi of an unknown man, discov he' involv in a mission to find the bomber of a chicago commut train. he learn he' part of a top-secret experiment program that enabl him to experi the final 8 minut of anoth person' life. colter re-liv the train incid over and over again, gather more clue each time. but can he discov who is respons for the attack befor the next one happens? thriller scienc fiction mysteri bomb ident fantasi bomber suspicion time travel investig surreal soldier helicopt pilot jake gyllenha michel monaghan vera farmiga duncan jone"
1509,7305,Alive,"the amazing, true stori of a uruguayan rugbi team' plane that crash in the middl of the and mountains, and their immens will to surviv and pull through alive, forc to do anyth and everyth they could to stay aliv on meager ration and through the freez cold. action adventur drama thriller rugbi strand surviv plane wreck airplan crash freez disast movi ethan hawk vincent spano josh hamilton frank marshal"
1510,3594,The Number 23,"walter sparrow is an anim control offic that becom obsess with a mysteri book that seem to be base on hi own life. as soon as he open the book, he notic strang parallel between what he read and what he' experienced. but now he' worri that a fiction murder might materialize. thriller drama mysteri suicid base on novel hotel room obsess sadomasoch psycholog thriller killer famili number jim carrey virginia madsen logan lerman joel schumach"
1511,157841,The Young and Prodigious T.S. Spivet,a 12-year-old cartograph secretli leav hi family' ranch in montana where he live with hi cowboy father and scientist mother and travel across the countri on board a freight train to receiv an award at the smithsonian institute. adventur drama famili train cartograph kyle catlett helena bonham carter judi davi jean-pierr jeunet
1512,11519,1941,"it' been six day sinc the attack on pearl harbor. panic grip california, supposedli the next target of the japanes forces. everywher in california, peopl are suffer from war nerves. chao erupt all over the state. an armi air corp captain, a civilian with a derang sens of nationalism, civilian defenders, and a motor pool crew all end up chase a japanes sub plan to attack la. action comedi submarin california world war ii war ship pearl harbor satir lo angel anarch comedi dan aykroyd ned beatti john belushi steven spielberg"
1513,12920,Dreamer: Inspired By a True Story,ben crane believ that a sever injur racehors deserv anoth chance. he and hi daughter cale adopt the hors (in fact is a mare)and save it of be sacrif by the owner. drama famili hors race hors kentucki sport base on true stori famili relationship father daughter relationship kurt russel dakota fan kri kristofferson john gatin
1514,59,A History of Violence,an averag famili is thrust into the spotlight after the father commit a seemingli self-defens murder at hi diner. drama thriller crime robberi doubl life dual ident small town indiana distrust fight self-defens marriag famili relationship mistaken ident diner lawyer mobster violenc attempt robberi viggo mortensen maria bello heidi hay david cronenberg
1515,9335,Transporter 2,"profession driver frank martin is live in miami, where he is temporarili fill in for a friend as the chauffeur for a govern narcot control policymak and hi family. the young boy in the famili is target for kidnapping, and frank immedi becom involv in protect the child and expos the kidnappers. action thriller crime martial art war on drug kidnap bodyguard baby-snatch jason statham amber valletta kate nauta loui leterri"
1516,12106,The Quick and the Dead,"a mysteri woman come to compet in a quick-draw elimin tournament, in a town taken over by a notori gunman. action western gunsling reveng prairi shootout pistol sharon stone gene hackman russel crow sam raimi"
1517,11141,Laws of Attraction,"amidst a sea of litigation, two new york citi divorc lawyer find love. action comedi romanc thriller irland rock star court case rivalri fall in love divorc lawyer pierc brosnan juliann moor michael sheen peter howitt"
1518,8649,Bringing Out the Dead,"48 hour in the life of a burnt-out paramedic. onc call father frank for hi effort to rescu lives, frank see the ghost of those he fail to save around everi turn. he ha tri everyth he can to get fired, call in sick, delay take call where he might have to face one more victim he couldn't help, yet cannot quit the job on hi own. drama new york coma ambul night life drug addict hallucin die and death night ambul man alcohol teacher hospit violenc citi drug illeg prostitut road movi euthanasia nicola cage patricia arquett john goodman martin scorses"
1519,31867,Repo Men,"in the future, medic technolog ha advanc to the point where peopl can buy artifici organ to extend their lives. but if they default on payments, an organ known as the union send agent to repossess the organs. remi is one of the best agent in the business, but when he becom the recipi of an artifici heart, he find himself in the same dire strait as hi mani victims. action scienc fiction thriller crime dystopia evil corpor repo man aftercreditssting jude law forest whitak alic braga miguel sapochnik"
1520,10253,Dragon Wars: D-War,"base on the korean legend, unknown creatur will return and devast the planet. report ethan kendrick is call in to investig the matter... fantasi drama horror action thriller scienc fiction giant snake korea build dagger south korea jason behr robert forster aime garcia shim hyung-ra"
1521,3587,Bogus,"recent orphaned, a young boy is taken in by hi godmoth who is shock to realiz that she can see the boy' imaginari friend: a flamboyant, french magician name bogus. fantasi comedi famili circu magic aunt imaginari friend whoopi goldberg gérard depardieu haley joel osment norman jewison"
1522,124459,The Incredible Burt Wonderstone,"after break up with hi longtim stage partner, a famou but jade vega magician fight for relev when a new, ""hip"" street magician appear on the scene. comedi magic la vega steve carel jim carrey steve buscemi don scardino"
1523,24662,Cats Don't Dance,"danny, an ambiti singing/danc cat, goe to hollywood and overcom sever obstacl to fulfil hi dream of becom a movi star. anim comedi famili music danc music furri talk anim anthropomorph hollywood sing act movi scott bakula jasmin guy natali cole mark dindal"
1524,32274,Cradle Will Rock,"a true stori of polit and art in the 1930 usa, center around a leftist music drama and attempt to stop it production. drama hank azaria rubén blade joan cusack tim robbin"
1525,182,The Good German,an american journalist play by georg clooney arriv in berlin just after the end of world war two. he becom involv in a murder mysteri surround a dead gi who wash up at a lakesid mansion dure the potsdam negoti between the alli powers. soon hi investig connect with hi search for hi marri pre-war german lover play by cate blanchett. war crime drama mysteri romanc thriller berlin corrupt nazi background love of one' life chauffeur black market missil postwar period war correspond alli truth murder human georg clooney cate blanchett tobey maguir steven soderbergh
1526,5494,George and the Dragon,a knight return from the crusad take on a dragon and becom a legend. adventur swordplay hero sword dragon jame purefoy piper perabo patrick swayz tom reev
1527,28,Apocalypse Now,"at the height of the vietnam war, captain benjamin willard is sent on a danger mission that, officially, ""doe not exist, nor will it ever exist."" hi goal is to locat - and elimin - a mysteri green beret colonel name walter kurtz, who ha been lead hi person armi on illeg guerrilla mission into enemi territory. drama war guerrilla river vietnam vietcong cambodia armi insan tribe green beret jungl apocalyps death napalm martin sheen marlon brando robert duval franci ford coppola"
1528,38073,Going the Distance,"erin and garrett are veri much in love. when erin move to san francisco to finish her journal degre and garrett stay behind in new york to work in the music industry, they game keep the romanc aliv with webcam and frequent-fly miles. but just when it seem the lover will soon be reunited, they each score a big break that could separ them for good. comedi drama romanc male nuditi sex san francisco waitress newspap bar nuditi airplan male femal relationship writer new york citi masturb phone sex text messag intern long distanc relationship woman director record compani skype drew barrymor justin long charli day nanett burstein"
1529,2054,Mr. Holland's Opus,"in 1965, passion musician glenn holland take a day job as a high school music teacher, convinc it' just a small obstacl on the road to hi true calling: write a histor opus. as the decad roll by with the composit unwritten but gener of student inspir through hi teaching, holland must redefin hi life' purpose. music drama famili compos mentor deaf-mut music apprentic privat life music disabl richard dreyfuss glenn headli jay thoma stephen herek"
1530,302156,Criminal,"bill pope is a cia agent on a mission in london track down a shadowi hacker nicknam ""the dutchman."" when he get mysteri ambush and killed, an experiment procedur is use to transfer hi memori into danger ex-convict jericho stewart. when he wake up with the cia agent' memories, hi mission is to find the dutchman and elimin him befor the hacker launch icbm' and start world war iii. but complic soon aris and the mission turn personal. action cia memori convict implant kevin costner gari oldman tommi lee jone ariel vromen"
1531,606,Out of Africa,"out of africa tell the stori of the life of danish author karen blixen, who at the begin of the 20th centuri move to africa to build a new life for herself. the film is base on the autobiograph novel by karen blixen from 1937. drama danc train station denmark fire cemeteri compass lion picnic firework grave passion farm worker plantat kenia coffe plantat safari banker airplan wed night adventur aggress by anim friendship syphilli meryl streep robert redford klau maria brandauer sydney pollack"
1532,87502,Flight,"commerci airlin pilot whip whitak ha a problem with drug and alcohol, though so far he' manag to complet hi flight safely. hi luck run out when a disastr mechan malfunct send hi plane hurtl toward the ground. whip pull off a miracul crash-land that result in onli six live lost. shaken to the core, whip vow to get sober -- but when the crash investig expos hi addiction, he find himself in an even wors situation. drama confess airplan f word hangov airplan crash syring denial porn actress jesu freak basebal stadium perjuri nation transport safeti board fli upsid down narcissist relaps substanc abus denzel washington don cheadl bruce greenwood robert zemecki"
1533,698,Moonraker,dure the transport of a space shuttl a boe 747 crash in the atlant ocean yet when they go to look for the destroy shuttl it is not there. jame bond investig the miss mission space shuttl and soon learn that the shuttl owner hugo drax want to kill all of mankind. action adventur thriller scienc fiction venic mass murder space marin space suit marcu squar space battl secret base utopia space travel boat chase astronaut laser british secret servic weightless roger moor loi chile michael lonsdal lewi gilbert
1534,120467,The Grand Budapest Hotel,"the grand budapest hotel tell of a legendari concierg at a famou european hotel between the war and hi friendship with a young employe who becom hi trust protégé. the stori involv the theft and recoveri of a priceless renaiss painting, the battl for an enorm famili fortun and the slow and then sudden upheav that transform europ dure the first half of the 20th century. comedi drama hotel paint wartim gunfight theft mentor protégé relationship european hotel lobbi renaiss paint ralph fienn toni revolori f. murray abraham we anderson"
1535,11313,Hearts in Atlantis,a widow mother and her son chang when a mysteri stranger enter their lives. drama mysteri american footbal billard basebal bat richard nixon psychic power american flag wager lingeri slip singl mother move stranger childhood childhood friend ferri wheel straw hat inform mysteri stranger woman cri librari card low men bronko nagurski culvert float on inner tube wind chime jack of spade clairvoy hire root beer wrong number anthoni hopkin anton yelchin hope davi scott hick
1536,6488,Arachnophobia,"a larg spider from the jungl of south america is accident transport in a crate with a dead bodi to america where it mate with a local spider. soon after, the resid of a small california town disappear as the result of spider bite from the deadli spider offspring. it' up to a coupl of doctor with the help of an insect extermin to annihil these eight leg freaks. comedi horror small town outbreak extermin spider bite creatur featur spider queen anim attack spider invas speci arachnophobia anim horror spider gener jeff daniel harley jane kozak garett ratliff henson frank marshal"
1537,10559,Frequency,"when a rare phenomenon give polic offic john sullivan the chanc to speak to hi father, 30 year in the past, he take the opportun to prevent hi dad' tragic death. after hi action inadvert give rise to a seri of brutal murder he and hi father must find a way to fix the consequ of alter time. crime drama scienc fiction thriller new york mother detect basebal radio firemen futur time race against time investig father histori murder paranorm rescu famili relationship escap crime explos flashback phenomenon amateur radio aurora boreali alter histori denni quaid jim caviezel andr braugher gregori hoblit"
1538,296099,Vacation,"hope to bring hi famili closer togeth and to recreat hi childhood vacat for hi own kids, a grown up rusti griswold take hi wife and their two son on a cross-countri road trip to the coolest theme park in america, walley world. needless to say, thing don't go quit as planned. comedi rout 66 grand canyon cow vacat road trip sequel dysfunct famili famili vacat amus park trucker roller coaster theme park airlin pilot bipolar disord plano texa ed helm christina appleg skyler gisondo john franci daley"
1539,8012,Get Shorty,"chili palmer is a miami mobster who get sent by hi boss, the psychopath ""bones"" barboni, to collect a bad debt from harri zimm, a hollywood produc who special in cheesi horror films. when chili meet harry' lead lady, the romant spark fly. after pitch hi own life stori as a movi idea, chili learn that be a mobster and be a hollywood produc realli aren't all that different. comedi thriller crime gambl miami base on novel job murder travel mafia money debt mobster busi hollywood gangster crime violenc drug produc con john travolta gene hackman rene russo barri sonnenfeld"
1540,1574,Chicago,murderess velma kelli and roxi hart find themselv on death row togeth and fight for the fame that will keep them from the gallow in 1920 chicago. action comedi crime drama music chicago base on stage music prison matron jazz age nude man murder catherin zeta-jon rené zellweg queen latifah rob marshal
1541,9032,Big Daddy,"a lazi law school grad adopt a kid to impress hi girlfriend, but everyth doesn't go as plan and he becom the unlik foster father. comedi drama bachelor law vomit syracus univers law school young boy polit incorrect wet pant central park public urin child' point of view respons immatur adam sandler joey lauren adam kristi swanson denni dugan"
1542,2770,American Pie 2,"the whole gang are back and as close as ever. they decid to get even closer by spend the summer togeth at a beach house. they decid to hold the biggest parti ever to be seen, even if the prepar doesn't alway go to plan. especi when stifler, finch and jim becom more close to each other than they ever want to be and when jim mistak super glue for lubricant... comedi romanc sex parti summer beach hous group of friend gross out comedi tantra mistaken for a special educ student superglu sex comedi jason bigg thoma ian nichola chri klein j.b. roger"
1543,862,Toy Story,"led by woody, andy' toy live happili in hi room until andy' birthday bring buzz lightyear onto the scene. afraid of lose hi place in andy' heart, woodi plot against buzz. but when circumst separ buzz and woodi from their owner, the duo eventu learn to put asid their differences. anim comedi famili jealousi toy boy friendship friend rivalri boy next door new toy toy come to life tom hank tim allen don rickl john lasset"
1544,1637,Speed,"lo angel swat cop jack traven is up against bomb expert howard payne, who' after major ransom money. first it' a rig elev in a veri tall building. then it' a rig bus--if it slows, it will blow, bad enough ani day, but a nightmar in la traffic. and that' still not the end. action adventur crime bomb airport bu bu ride highway bomb plant keanu reev denni hopper sandra bullock jan de bont"
1545,72570,The Vow,"happi young marri coupl paig and leo are, well, happy. then a car accid put paig into a life-threaten coma. upon awaken she ha lost the previou five year of memories, includ those of her belov leo, her wedding, a confus relationship with her parents, or the end of her relationship with her ex-fiance. despit these complications, leo endeavor to win her heart again and rebuild their marriage. drama romanc coma amnesia base on true stori memori loss car accid romant drama rachel mcadam chan tatum sam neill michael sucsi"
1546,27569,Extraordinary Measures,"working-class father john crowley is final on the fast track to corpor success when hi two young children, megan and patrick, are diagnos with pomp diseas - a condit that prevent the bodi from break down sugar. with the support of hi wife, aileen, john ditch hi career and team with unconvent specialist dr. robert stonehil to found a bio-tech compani and develop a cure in time to save the live of megan and patrick. as dr. stonehil work tirelessli to prove the theori that made him the black sheep of the medic community, a power bond is forg between the two unlik allies. drama harrison ford brendan fraser keri russel tom vaughan"
1547,10637,Remember the Titans,"after lead hi footbal team to 15 win seasons, coach bill yoast is demot and replac by herman boon – tough, opinion and as differ from the belov yoast as he could be. the two men learn to overcom their differ and turn a group of hostil young men into true champions. drama ku klux klan american footbal trainer sport team race polit coaction apartheid sport high school racial segreg racist base on true stori american footbal player xenophobia head coach denzel washington will patton ryan hurst boaz yakin"
1548,1669,The Hunt for Red October,"a new soviet nuclear missil sub (a boomer) head out on her maiden voyag that is be track by a lo angel class american submarin suddenli goe silent and ""disappears"". thi focus the attent of both u.s. intellig and the u.s. navi on the russian sub command . when it is determin that the silent soviet boomer may be head for american coastal water panic ensues. a cia analyst, jack ryan, convinc the brass that the boomer' command may intend someth other than a nuclear first strike in mind. a peril and tens cat-and-mous game ensues. action adventur thriller submarin cold war russian defect jack ryan alec baldwin sean conneri scott glenn john mctiernan"
1549,132363,The Butler,"a look at the life of cecil gain who serv eight presid as the white house' head butler from 1952 to 1986, and had a uniqu front-row seat as polit and racial histori wa made. drama white hous butler biographi civil right forest whitak david banner michael rainey jr. lee daniel"
1550,9472,DodgeBall: A True Underdog Story,"when megalomaniac white goodman, the owner of a trendy, high-end fit center, make a move to take over the struggl local gym run by happy-go-lucki pete la fleur, there' onli one way for la fleur to fight back: dodgeball. aid by a dodgebal guru and goodman' attorney, la fleur and hi rag-tag team of underdog launch a knock-down, drag-out battl in which the winner take all. comedi underdog competit bank bar ball cheerlead diet wife sport gymnasium pleit fitness-studio love mail order bride cheerlead pirat aftercreditssting duringcreditssting vinc vaughn christin taylor ben stiller rawson marshal thurber"
1551,2907,The Addams Family,"uncl fester ha been miss for 25 years. an evil doctor find out and introduc a fake fester in an attempt to get the adam family' money. the youngest daughter ha some doubt about the new uncl fester, but the fake uncl adapt veri well to the strang family. can the doctor carri out her evil plan and take over the adam family' fortune? horror comedi fantasi dead wish vampir black humor uncl eccentr werewolf macabr loan shark account raúl juliá anjelica huston christoph lloyd barri sonnenfeld"
1552,9273,Ace Ventura: When Nature Calls,"summon from an ashram in tibet, ace find himself on a peril journey into the jungl of africa to find shikaka, the miss sacr anim of the friendli wachati tribe. he must accomplish thi befor the wed of the wachati' princess to the princ of the warrior wachootoos. if ace fails, the result will be a viciou tribal war. crime comedi adventur africa indigen human anim relationship bat jim carrey ian mcneic simon callow steve oedekerk"
1553,9880,The Princess Diaries,"a social awkward but veri bright 15-year-old girl be rais by a singl mom discov that she is the princess of a small european countri becaus of the recent death of her long-abs father, who, unknown to her, wa the crown princ of genovia. she must make a choic between continu the life of a san francisco teen or step up to the throne. comedi famili romanc heir to the throne grandmoth granddaught relationship high school princess royalti teenag popular social outcast base on young adult novel ann hathaway juli andrew heather matarazzo garri marshal"
1554,2925,The First Wives Club,"after year of help their hubbi climb the ladder of success, three mid-lif manhattanit have been dump for a newer, curvier model. but the trio is determin to turn their pain into gain. they come up with a cleverli deviou plan to hit their exe where it realli hurt - in the wallet! comedi divorc divorc woman reunit friend goldi hawn bett midler dian keaton hugh wilson"
1555,807,Se7en,"two homicid detect are on a desper hunt for a serial killer whose crime are base on the ""seven deadli sins"" in thi dark and haunt film that take viewer from the tortur remain of one victim to the next. the season det. sommerset research each sin in an effort to get insid the killer' mind, while hi novic partner, mills, scoff at hi effort to unravel the case. crime mysteri thriller self-fulfil propheci detect s.w.a.t. drug dealer eviscer lust and impuls rage and hate pride and vaniti immoder insomnia investig pension polic serial killer brad pitt morgan freeman gwyneth paltrow david fincher"
1556,17654,District 9,"alien land in south africa and, with their ship total disabled, have no way home. year later, after live in a slum and wear out their welcom the 'non-humans' are be move to a new tent citi overseen by multi-n unit (mnu). scienc fiction slum street gang mutat south africa johannesburg dystopia genet govern satir alien prawn mockumentari altern histori racism metamorphosi xenophobia intern camp bodi transform alien technolog segreg sharlto copley jason cope nathali boltt neill blomkamp"
1557,11836,The SpongeBob SquarePants Movie,"there' troubl brew in bikini bottom. someon ha stolen king neptune' crown, and it look like mr. krab, spongebob' boss, is the culprit. though he' just been pass over for the promot of hi dreams, spongebob stand by hi boss, and along with hi best pal patrick, set out on a treacher mission to shell citi to reclaim the crown and save mr. krab' life. anim comedi famili ocean sea star water freez spongebob tom kenni clanci brown rodger bumpass stephen hillenburg"
1558,322,Mystic River,"a stori about friendship and loyalty, guilt and vengeance, and the fate affect the past ha on the present. thriller crime drama mysteri child abus sexual abus loss of child repay suppress past arbitrari law boston workers' quarter refer to sprite child sean penn tim robbin kevin bacon clint eastwood"
1559,70,Million Dollar Baby,"despond over a pain estrang from hi daughter, trainer franki dunn isn't prepar for boxer maggi fitzgerald to enter hi life. but maggie' determin to go pro and to convinc dunn and hi cohort to help her. drama transport suicid attempt strong woman boxer die and death stroke of fate train advanc sport femal protagonist box trainer determin clint eastwood hilari swank morgan freeman clint eastwood"
1560,9535,Analyze This,"countless wiseguy film are spoof in thi film that center on the neuros and angst of a power mafia racket who suffer from panic attacks. when paul vitti need help deal with hi role in the ""family,"" unlucki shrink dr. ben sobel is given just day to resolv vitti' emot crisi and turn him into a happy, well-adjust gangster. comedi crime new york mafia boss wed psychiatrist robert de niro billi crystal lisa kudrow harold rami"
1561,11036,The Notebook,"an epic love stori center around an older man who read aloud to a woman with alzheimer's. from a fade notebook, the old man' word bring to life the stori about a coupl who is separ by world war ii, and is then passion reunited, seven year later, after they have taken differ paths. romanc drama poem river sad fight love of one' life dementia class secret love tear candl mailbox rachel mcadam ryan gosl gena rowland nick cassavet"
1562,6557,27 Dresses,altruist jane find herself face her worst nightmar as her younger sister announc her engag to the man jane secretli adores. comedi romanc lovesick newspap bar sister sister relationship new love wed planer wit bride bridesmaid sister music romant comedi sibl rivalri report wed woman director katherin heigl jame marsden malin åkerman ann fletcher
1563,18126,Hannah Montana: The Movie,"when miley stewart (aka pop-star hannah montana) get too caught up in the superstar celebr lifestyle, her dad decid it' time for a total chang of scenery. but sweet nibblets! miley must trade in all the glitz and glamour of hollywood for some ol' blue jean on the famili farm in tennessee, and question if she can be both miley stewart and hannah montana. with a littl help from her friend – and awesom guest star taylor swift, rascal flatt and vanessa william – will she figur out whether to choos hannah or miley? comedi drama famili music romanc doubl life pop star music tennesse teenag girl teen movi teenag hometown famou miley cyru billi ray cyru emili osment peter chelsom"
1564,16340,Rugrats in Paris: The Movie,"the rugrat are back! there' tommi the brave one, chucki the timid one, phil and lil the odd couple, dil, and spoil brat angelica. thi time they'r wreak havoc in paris, france, where tommy' dad stu is summon after yet anoth one of hi invent took a dump. adventur anim comedi famili pari invent e.g. daili susan sarandon john lithgow stig bergqvist"
1565,10333,The Prince of Tides,a troubl man talk to hi suicid sister' psychiatrist about their famili histori and fall in love with her in the process. drama romanc american footbal trainer twin sister suppress past psychiatrist extramarit affair woman director nick nolt barbra streisand blyth danner barbra streisand
1566,4476,Legends of the Fall,"an epic tale of three brother and their father live in the remot wilder of 1900 usa and how their live are affect by nature, history, war, and love. adventur drama romanc war brother brother relationship montana base on novel world war i journey round the world brad pitt anthoni hopkin aidan quinn edward zwick"
1567,22947,Up in the Air,"georg clooney play the dri cynic charact of ryan bingham, an execut who special in ""downsizing"". ryan live out of hi suitcase, travel the countri for the sole purpos termin unwant employe day after day. just as ryan is about to reach hi life-long goal of the ten million mile frequent flyer mark some major chang come hi way. chang that threaten to crack the cold heartless exterior that is ryan bingham. drama romanc suitcas busi omaha on the road downsiz cross countri duringcreditssting georg clooney vera farmiga anna kendrick jason reitman"
1568,2755,About Schmidt,"66-year-old warren schmidt is a retir insur salesman and ha no particular plan other than to drive around in the motor home hi wife insist they buy. he' not altogeth bitter, but not happi either, as everyth hi wife doe annoy him, and he disapprov of the man hi daughter is about to marry. when hi wife suddenli dies, he set out to postpon the immin marriag of hi daughter to a man he doesn't like, while cope with discoveri about hi late wife and himself in the process. drama comedi wife husband relationship channel surf mullet spiritu journey life chang pioneer villag famili gather jack nicholson kathi bate hope davi alexand payn"
1569,82654,Warm Bodies,"after a zombi becom involv with the girlfriend of one of hi victims, their romanc set in motion a sequenc of event that might transform the entir lifeless world. horror comedi romanc post-apocalypt dystopia zombi zombi apocalyps interspeci romanc base on young adult novel nichola hoult teresa palmer analeigh tipton jonathan levin"
1570,59967,Looper,"in the futurist action thriller looper, time travel will be invent but it will be illeg and onli avail on the black market. when the mob want to get rid of someone, they will send their target 30 year into the past where a looper, a hire gun, like joe is wait to mop up. joe is get rich and life is good until the day the mob decid to close the loop, send back joe' futur self for assassination. action thriller scienc fiction suicid assassin drug addict futur time travel dystopia retir boy murder organ crime tragedi execut violenc crimin drug addict contract killer neo-noir joseph gordon-levitt bruce willi emili blunt rian johnson"
1571,16300,Down to Earth,"after die befor hi time, an aspir comic get a second shot at life... by be reincarn as a wealthi but un-lik businessman. fantasi comedi scienc fiction romanc chri rock regina king chazz palminteri chri weitz"
1572,9598,Babe,"babe is a littl pig who doesn't quit know hi place in the world. with a bunch of odd friends, like ferdinand the duck who think he is a rooster and fli the dog he call mom, babe realiz that he ha the make to becom the greatest sheep pig of all time, and farmer hogget know it. with the help of the sheep dog babe learn that a pig can be anyth that he want to be. fantasi drama comedi famili sheep pig affect piglet heroism talk anim separ german shepherd grandson talk pig christin cavanaugh miriam margoly danni mann chri noonan"
1573,82696,Hope Springs,"after thirti year of marriage, a middle-ag coupl attend an intense, week-long counsel session to work on their relationship. drama comedi romanc renew wed vow marriag counsel meryl streep steve carel tommi lee jone david frankel"
